id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
321648,NEW WORLD LODGINGS #Tirrik Room -RJ,1641925,Charles,,Botafogo,-22.94259,-43.18703,Private room,665,3,3,2015-01-09,0.03,3,365
321802,Arte e vista em Santa Teresa- Rio,1572599,Marilia,,Santa Teresa,-22.92661,-43.19146,Private room,200,2,22,2016-08-18,0.26,2,365
321803,"Luxury in RIO, 420 m2 - Room 3",1572599,Marilia,,Santa Teresa,-22.92676,-43.19009,Private room,1279,2,0,,,2,365
322004,THE BEST OF IPANEMA I - ONE BEDROOM,1648634,Jose,,Ipanema,-22.98531,-43.20082,Entire home/apt,223,4,189,2021-06-05,1.73,5,290
323213,Room in Ipanema at 600 m beach!,1603013,Giane,,Ipanema,-22.98123,-43.19865,Private room,205,3,13,2016-08-07,0.45,1,363
324324,Wonderful location in Copacabana!,1659441,Valéria,,Copacabana,-22.96488,-43.17707,Entire home/apt,190,3,101,2014-07-18,0.91,1,230
324541,NEW WORLD INDEPENDENT LODGINGS - RJ,1641925,Charles,,Botafogo,-22.94264,-43.18865,Private room,1790,3,6,2014-06-26,0.06,3,365
324679,Rio from the hill!,496656,Marcia  Longras,,Botafogo,-22.94231,-43.18528,Private room,98,5,13,2017-07-15,0.15,11,364
324827,duino`s house in Rio de Janeiro,1622624,Edwin,,Vargem Grande,-23.00075,-43.50841,Shared room,409,1,0,,,1,365
326205,Copa Penthouse Red & White Suite,1603206,Bob,,Copacabana,-22.96825,-43.18237,Entire home/apt,90,3,108,2021-06-06,0.97,6,284
326575,A COPACABANA 2 Bedroom  BEACH BLOCK,1668565,Maria José,,Copacabana,-22.97696,-43.18933,Entire home/apt,179,3,197,2020-02-25,1.73,1,287
327375,2BR Cosy Apt w/Pool in Santa Teresa,1673501,Josy,,Santa Teresa,-22.92129,-43.18193,Entire home/apt,3300,1,12,2014-08-19,0.18,4,365
328626,OLYMPIC GAMES 2016 - in Rio de Janeiro,1675497,Priscila,,Santa Teresa,-22.92286,-43.1879,Entire home/apt,1250,20,1,2012-02-21,0.01,1,365
328668,LOFT NEAR BEAUTIFUL WILD BEACHES,1678723,Cibele,,Vargem Grande,-22.9682,-43.49165,Private room,200,1,0,,,1,365
329615,Private room in big nice house,1416853,Maria,,Jardim Botânico,-22.96547,-43.23666,Private room,1023,1,0,,,1,365
330146,independent room within nature,1683850,Giselle & Jorge,,Recreio dos Bandeirantes,-23.02176,-43.51962,Private room,200,2,0,,,1,365
331088,Leblon Beach /Gávea The Best placee,530231,Yaya,,Leblon,-22.9789,-43.22399,Private room,91,1,45,2019-09-30,0.42,4,356
331199,BOTAFOGO BEACH | BUNKBED ROOM,1689028,Leo,,Botafogo,-22.94351,-43.18324,Private room,120,3,106,2019-08-17,0.99,2,358
332150,"GREAT VIEW -Santa Teresa- GUESTHOUSE ""Casa 48""  #2",406989,Casa 48 Guesthouse,,Santa Teresa,-22.92879,-43.19474,Private room,60,7,69,2015-07-31,0.68,6,108
332151,"GREAT VIEW -Guesthouse ""CASA 48""- Santa Teresa  #3",406989,Casa 48 Guesthouse,,Santa Teresa,-22.92691,-43.19309,Private room,60,7,35,2016-08-24,0.38,6,108
333305,Copacabana Apartment Block Beach,1698297,Rodrigo,,Copacabana,-22.97009,-43.18231,Entire home/apt,2455,2,4,2016-08-24,0.06,1,363
336569,The most beautiful view in Rio!,1712679,Ana Amelia,,Botafogo,-22.94684,-43.18302,Entire home/apt,664,4,67,2020-01-02,0.63,3,365
337105,APARTAMENTO NO CORAÇAO DO CARNAVAL,1464031,Erika,,Centro,-22.91421,-43.18638,Entire home/apt,272,5,1,2014-07-16,0.01,4,363
337345,Gorgeous beachfront suitable bar,1714680,Katiuscia,,Barra da Tijuca,-23.01147,-43.36394,Private room,2557,1,0,,,1,365
342874,Comfortable in Copacabana beach,829630,Luciana,,Leme,-22.96392,-43.17263,Entire home/apt,143,1,106,2021-03-15,1.24,3,129
344463,Ocean front 2 suite apt + amenities,1762102,Hilda,,Barra da Tijuca,-23.0098,-43.37099,Entire home/apt,396,3,65,2017-08-20,0.63,2,115
346694,"Alugo quarto espaçoso ,com direitos",1612576,Jassanan,,Vila da Penha,-22.84208,-43.31572,Private room,332,1,0,,,1,362
347295,Copa Penthouse Brown & White Suite,1603206,Bob,,Copacabana,-22.96654,-43.18248,Entire home/apt,99,3,73,2018-12-07,0.69,6,126
347782,Amazing apartment in Botafogo,790898,Manoel,,Botafogo,-22.95469,-43.17486,Entire home/apt,150,4,3,2013-04-08,0.48,2,343
347820,AMAZING BEACH FRONT IN COPACABANA,235496,Paola & Isak,,Copacabana,-22.98287,-43.18972,Entire home/apt,661,2,268,2021-06-16,2.37,5,299
347883,Virtually On The Beach!!!,1763389,Philip,,Copacabana,-22.98108,-43.18899,Entire home/apt,250,3,195,2021-06-12,1.74,1,174
352718,"Copacabana, Posto 06,   Um quarto",1786148,Ricardo,,Copacabana,-22.98127,-43.19215,Private room,500,1,2,2013-01-04,0.02,1,365
355075,Charmosa hospedagem!,1707318,Alessandro,,Flamengo,-22.93527,-43.17834,Private room,1023,1,0,,,1,365
357554,EXCELLENT LOCATION IN COPACABANA,1809627,Angelica And Bob,,Copacabana,-22.97369,-43.19022,Entire home/apt,120,3,182,2020-03-02,1.70,5,83
358339,"Best in ""Ipanema Beach""",1812201,Eliane,,Ipanema,-22.98539,-43.19869,Entire home/apt,1273,5,1,2014-06-28,0.01,3,365
358365,Rent a Room at the Ipanema Beach,1812201,Eliane,,Ipanema,-22.98563,-43.20032,Private room,1273,1,0,,,3,365
360877,BEST PLACE IN COPACABANA.,1824379,Roger,,Copacabana,-22.96689,-43.1805,Entire home/apt,195,3,227,2021-06-06,2.01,2,365
361569,Wonderful penthouse in Garden Ocean,1172595,Rafaela,,Barra da Tijuca,-23.01469,-43.3008,Entire home/apt,450,3,32,2021-01-26,0.36,1,352
363370,charming apartment in copacabana,1834286,Carlos,,Copacabana,-22.9749,-43.19037,Entire home/apt,199,2,247,2020-12-29,2.19,4,358
365578,2 br noble placement in copacabana.,1834286,Carlos,,Copacabana,-22.97537,-43.18631,Entire home/apt,250,2,264,2021-06-21,2.38,4,327
365989,perfectly located & brand new 1 bedroom in Ipanema,1847994,Joyce,,Ipanema,-22.98236,-43.20543,Entire home/apt,210,6,20,2014-07-05,0.18,2,365
368146,Ótimo Apartamento em Ipanema,1858602,Silvia,,Ipanema,-22.98657,-43.19549,Entire home/apt,219,3,189,2020-12-29,1.67,2,294
371950,Excelente Apartamento em Ipanema,1858602,Silvia,,Ipanema,-22.98485,-43.1972,Entire home/apt,278,3,278,2020-02-26,2.47,2,301
380887,COPACABANA ENTRE AS PRAIAS DE IPANEMA E ARPOADOR,1910409,Leandro,,Copacabana,-22.98419,-43.19254,Entire home/apt,190,5,22,2020-12-29,1.16,1,185
383985,"Copacabana , near Metro and the sea",1922831,Luiz,,Copacabana,-22.9674,-43.19116,Entire home/apt,179,2,11,2019-01-18,0.16,1,365
392267,HOLIDAY IN RIO 2019,1961007,Márcio,,Centro,-22.9114,-43.17583,Entire home/apt,79,3,90,2019-04-27,0.81,1,337
395586,Bangalô no Leblon com vista pro mar,1976943,Carioca,,Vidigal,-22.99324,-43.23328,Entire home/apt,180,2,0,,,2,365
396849,"3 Bedroom, 10 min walk from the beach - FF702.10",1982737,Estadia,,Leblon,-22.98197,-43.21949,Entire home/apt,405,2,113,2019-01-10,1.03,45,176
397397,Comfortable apartment in Sta Teresa Rio de Janeiro,1548126,Ania,,Santa Teresa,-22.91633,-43.18335,Entire home/apt,165,2,11,2021-02-04,0.31,1,179
398226,Suíte total independente no Joá,149407,Ricardo,,São Conrado,-22.99901,-43.27469,Private room,600,1,0,,,5,365
400326,Cool & Cozy Apartment in Copacabana,1998370,Jean,,Copacabana,-22.96714,-43.18372,Entire home/apt,185,1,148,2016-08-15,1.32,3,270
400887,STUDIO RIO 150m BEACH COPACABANA,2000722,Pamella,,Copacabana,-22.96938,-43.18467,Entire home/apt,91,2,136,2014-06-27,1.23,1,108
402104,Lovely suite in Barra,2007018,Ana Lucia,,Barra da Tijuca,-23.01121,-43.34006,Private room,250,1,8,2018-01-22,0.09,4,282
404674,"In the heart of our beautiful city…Oh, yeah!",261954,Elisa,,Flamengo,-22.93974,-43.17496,Private room,322,30,115,2016-10-27,1.04,3,75
404771,Apartamento Copacabana posto 6,1409553,Heloisa,,Copacabana,-22.98332,-43.1911,Entire home/apt,400,5,10,2014-07-06,0.15,1,180
404811,BAND NEW APT COPACABANA,581488,Carlos,,Copacabana,-22.97716,-43.1937,Private room,150,90,0,,,1,365
405444,Copacabana/200m Beach World Cup,2020642,Frederico,,Copacabana,-22.97343,-43.1902,Entire home/apt,160,2,77,2020-10-19,0.76,3,180
406425,Luxus Appartment Copacabana Beach,2025433,Rosane,,Copacabana,-22.96546,-43.17605,Entire home/apt,903,2,0,,,1,180
406603,Big green terrace in Copacabana !!!,1610574,Alexandra,,Copacabana,-22.97258,-43.1883,Entire home/apt,1113,3,147,2021-03-16,1.60,2,47
409038,Copa Penthouse - 1 Bed Studio,1603206,Bob,,Copacabana,-22.96697,-43.18053,Entire home/apt,144,3,10,2019-11-01,0.24,6,327
409156,Penthouse at Leblon Nature and view,396108,Gisella,,Leblon,-22.98588,-43.23244,Private room,98,6,63,2019-11-06,0.57,5,90
409183,"Lapa:culture, work and fun in Rio",396108,Gisella,,Santa Teresa,-22.91424,-43.18059,Entire home/apt,59,4,22,2019-02-11,0.29,5,127
409668,"Confort, Tranquility, Safety - RIO",2039483,Paulo Cesar,,Anil,-22.9459,-43.33593,Private room,180,3,14,2014-07-02,0.16,3,364
416290,"Great single room in Botafogo, RJ",1989397,Dominique,,Botafogo,-22.95411,-43.19469,Private room,200,2,9,2020-02-26,0.15,2,365
419204,LEBLON BEACHFRONT VILLA Apt.4,1319991,Jake,,São Conrado,-22.99626,-43.254,Entire home/apt,614,5,8,2014-03-10,0.08,10,365
421001,Confortable charming 3 bedroom,2093718,Elisa,,Humaitá,-22.95733,-43.2031,Entire home/apt,300,5,66,2019-06-17,0.67,1,332
424916,Room in the middle of Copacabana and Ipanema,2112725,Monica,,Copacabana,-22.98168,-43.19363,Private room,200,2,24,2019-06-24,0.27,4,136
428263,Leblon Lindo apt com varanda vista mar e três qtos,2129109,Isaac,,Leblon,-22.98819,-43.2339,Entire home/apt,800,4,2,2014-06-30,0.02,1,363
428798,Aptº em Ipanema - Posto 9 - Rio,2131352,Denise,,Ipanema,-22.98434,-43.20793,Entire home/apt,800,4,20,2016-01-21,0.19,1,357
429280,Charming Apartament in Santa Teresa,2133500,Aline,,Santa Teresa,-22.91849,-43.18725,Entire home/apt,110,2,27,2021-01-03,0.26,1,357
435764,Super Luxury Modern 3bed Part. Ocean,2104261,Djordje,,Copacabana,-22.98107,-43.1913,Entire home/apt,764,5,53,2016-06-12,0.58,3,355
435807,"Copa Super Deluxe 3bed, 3 bath, dining lounge",2104261,Djordje,,Copacabana,-22.98269,-43.18967,Entire home/apt,967,5,0,,,3,357
436868,COPACABANA/LAPA 10minutes excelent,2169494,Elen Salles,,Flamengo,-22.93359,-43.17734,Entire home/apt,800,4,46,2013-04-22,0.42,1,362
438149,Copa Modern Super Luxury Studio,2104261,Djordje,,Copacabana,-22.98116,-43.18968,Entire home/apt,409,7,13,2015-08-11,0.12,3,365
438767,The best 3 bedroons in Leblon/Rio,530231,Yaya,,Leblon,-22.97957,-43.22572,Entire home/apt,440,3,10,2020-01-05,0.09,4,364
439879,Mountain View Studio in Copacabana with FREE Wi-Fi,2185139,Ken,,Copacabana,-22.96396,-43.17645,Entire home/apt,153,3,16,2016-04-18,0.27,1,325
439907,Paz e Natureza em São Conrado / RIO,2107526,Maria Helena,,São Conrado,-22.99465,-43.27292,Entire home/apt,150,3,2,2017-01-06,0.39,1,172
440183,"Wonderfull Rio, on the hills!",496656,Marcia  Longras,,Laranjeiras,-22.93436,-43.19292,Private room,80,3,9,2019-10-06,0.13,11,365
441118,"IPANEMA, NICE STUDIOS, tv cabo",4307081,Nereu A,,Ipanema,-22.98479,-43.19978,Entire home/apt,611,1,5,2013-05-20,0.05,56,365
441119,Ipanema 205  beach block internet,4307081,Nereu A,,Ipanema,-22.98463,-43.19917,Entire home/apt,229,2,37,2015-12-25,0.34,56,365
441712,2 quartos pertinho da Lagoa (apenas temporada),1273774,Elisa,,Humaitá,-22.96028,-43.20327,Entire home/apt,180,2,15,2014-04-20,0.17,1,358
442509,Two single beds Ocean Flamengo Beach,1693952,Katia,,Glória,-22.92114,-43.17481,Private room,83,3,81,2016-01-02,0.73,2,361
444101,A Summer Place in Rio.,2206207,Guacira,,Botafogo,-22.94478,-43.18134,Private room,160,3,55,2014-07-22,0.50,1,364
444250,Charming Apartment Steps from Copacabana Beach,2206934,Delma,,Copacabana,-22.97237,-43.18761,Entire home/apt,244,4,108,2021-06-02,0.98,1,351
445300,Apartment for rent in Ipanema Beach,2212269,Jobar,,Copacabana,-22.98619,-43.18546,Entire home/apt,286,5,2,2014-01-11,0.02,1,365
447602,Copacabana near subway and beach ★★★★★ - 3,2112725,Monica,,Copacabana,-22.98168,-43.19363,Private room,300,2,7,2014-07-13,0.07,4,250
449040,SUITE / GARAGE - VIP AREA IN RIO,1726378,Maria,,Jardim Botânico,-22.95756,-43.20506,Private room,206,7,1,2016-02-28,0.02,1,364
449104,Double Room - Large flat Copacabana,2223774,Nadja E Carol,,Copacabana,-22.96213,-43.18113,Private room,180,2,0,,,3,320
449177,"APARTMENT NEAR TO GO TO ""ROCK IN RIO""!!",2206708,Lilian E Cadu,,Vargem Pequena,-22.99124,-43.47979,Private room,307,5,1,2019-04-28,0.04,1,363
452494,Cozy apt in Copa with Special Olympics deal!!,2248256,Leni,,Copacabana,-22.98518,-43.19151,Entire home/apt,331,4,0,,,1,178
452500,Kaza Rio Hostel room up to 6 people,2248279,Kaza Rio,,Estácio,-22.91488,-43.2093,Hotel room,60,1,5,2015-07-24,0.07,6,9
453069,Bit of sky in the heart of Ipanema,302928,Ingrid E Diogo,,Ipanema,-22.98292,-43.20923,Private room,290,1,19,2014-06-23,0.21,1,365
458264,CONDO PRUDENTE 205,2278812,Nilzete,,Ipanema,-22.98461,-43.20076,Entire home/apt,407,3,3,2016-08-17,0.04,12,365
462947,Apartment Rent in Rio (Copacabana),2300508,Luana,,Copacabana,-22.977,-43.18969,Entire home/apt,331,2,0,,,2,365
464220,Studio in Nice Location (Flamengo),2306760,Gustavo E Patrícia,,Laranjeiras,-22.93615,-43.1803,Entire home/apt,130,4,74,2016-02-15,0.77,2,365
465227,Home sweet home at the Rio Lagoon,2311421,Mario,,Humaitá,-22.95907,-43.20346,Private room,350,1,6,2013-01-04,0.07,1,365
465251,Copacabana Beach  4Rooms APT Posto 5 Best of RJ BR,2308396,Inês,,Copacabana,-22.97888,-43.18997,Entire home/apt,517,5,53,2016-11-30,0.51,1,352
466477,ipanema Beach 801,4307081,Nereu A,,Copacabana,-22.98495,-43.1926,Private room,204,3,17,2016-08-14,0.24,56,365
471651,Jupiter Home at Botafogo,918340,Flávia,,Botafogo,-22.94889,-43.18303,Entire home/apt,800,15,17,2018-01-21,0.19,2,362
473180,"Modern, bright, quiet Copacabana Loft Apartment",2346349,Martin,,Copacabana,-22.98253,-43.19014,Entire home/apt,563,6,9,2019-03-07,0.17,1,365
480220,COZY STUDIO IN IPANEMA,1430897,Flavia & Nando,,Ipanema,-22.98583,-43.19374,Entire home/apt,200,4,113,2019-04-28,1.03,2,365
480837,Bangalô charmoso no Leblon,1976943,Carioca,,Vidigal,-22.99323,-43.2345,Entire home/apt,180,1,0,,,2,365
483578,Two bedroom apartment near the sea,2394237,Leonor,,Barra da Tijuca,-23.00665,-43.32398,Entire home/apt,300,3,29,2015-10-14,0.37,1,363
484267,Cozy Penthouse between Copacabana and Ipanema,2385085,Celia,,Copacabana,-22.9857,-43.19045,Entire home/apt,499,2,107,2021-07-06,1.04,2,313
484296,O MELHOR PONTO NA BARRA DA TIJUCA.,2397409,Regina,,Barra da Tijuca,-23.00439,-43.37633,Entire home/apt,150,2,16,2013-05-18,0.15,1,139
485293,Beautiful  2 Bedrooms in Ipanema with Car Parking,1450861,Leila,,Ipanema,-22.98327,-43.19893,Entire home/apt,200,4,244,2021-05-04,2.27,5,241
487461,LEBLON BEACHFRONT VILLA APT.2,1319991,Jake,,Vidigal,-22.98968,-43.233,Entire home/apt,511,5,20,2016-07-30,0.24,10,365
487677,LEBLON OCEANFRONT PENTHOUSE,1319991,Jake,,Vidigal,-22.98982,-43.2273,Entire home/apt,1023,5,0,,,10,365
487922,LEBLON BEACHFRONT BUNGALOW,1319991,Jake,,Vidigal,-22.98999,-43.22718,Entire home/apt,1023,5,0,,,10,365
488190,Private room&bathroom&Leblon,2415244,Isaura,,Leblon,-22.98441,-43.22771,Private room,250,5,5,2020-02-25,0.08,3,365
490098,Best location in Leblon - 1 bedroom,2423945,Renata,,Leblon,-22.98497,-43.22551,Entire home/apt,331,2,137,2020-03-20,1.60,1,104
492856,Copacabana Penthouse Triplex,1537641,Gilles,,Copacabana,-22.97583,-43.19146,Entire home/apt,1543,1,84,2021-07-05,1.27,7,349
493569,Quarto familiar em Copacabana,2438532,Betty,,Copacabana,-22.96515,-43.1891,Private room,120,1,91,2019-10-15,0.87,2,365
494903,CASABLANCA 1 STUNNING BEACHFRONT,2444956,Jeanne,,Vidigal,-22.99074,-43.23197,Entire home/apt,190,2,466,2021-07-15,4.52,2,145
496174,Room 4 World Cup close 2 Maracanã,2450658,Mirella,,Tijuca,-22.93145,-43.24074,Private room,614,2,1,2013-02-14,0.01,1,358
496939,House Itanhangá - Barra da Tijuca,2454022,Thiago,,Itanhangá,-22.9977,-43.31369,Private room,300,2,0,,,1,365
498025,Charming apartment in Rio,2001083,Cristiane,,Flamengo,-22.93089,-43.17639,Entire home/apt,379,3,2,2016-08-18,0.03,1,358
504174,Apartamento Copacabana Vista Mar,2479834,Pedro,,Copacabana,-22.9791,-43.18918,Entire home/apt,170,2,2,2017-12-27,0.02,1,350
504450,AP 2QTS BL8 TEMPORADA PROX RIO CENTRO,2487942,Aline,,Jacarepaguá,-22.97359,-43.41443,Entire home/apt,90,1,4,2019-01-07,0.11,4,363
505165,2021,144943,Marco,,Ipanema,-22.97894,-43.19764,Private room,299,7,19,2016-08-18,0.32,1,365
507900,Independent suite inside nature RIO,2502969,Grupo,,Cosme Velho,-22.94433,-43.20504,Entire home/apt,115,3,80,2019-05-28,0.76,3,336
508012,"1) Lapa, Downtown: Rio - Cosy Room",592995,Paulo Roberto,,Santa Teresa,-22.91384,-43.19172,Private room,158,4,2,2014-07-04,0.02,2,365
508247,Ocean View - Flat in Luxury Resort,3146837,Solon,,Barra da Tijuca,-23.01057,-43.36956,Entire home/apt,800,3,98,2016-08-23,0.92,1,362
508383,Ipanema COBERTURA jacuzzi Externo,1408960,Celina,,Ipanema,-22.98251,-43.19732,Entire home/apt,600,4,27,2016-01-03,0.31,2,329
509929,Duplex Penthouse in Ipanema,2512454,Roberto,,Ipanema,-22.98306,-43.20036,Entire home/apt,320,2,163,2019-07-25,1.49,2,231
510354,"Copacabana oceanview, room for 02..",1167383,Eduardo,,Copacabana,-22.9655,-43.17659,Private room,809,1,35,2017-05-17,0.32,4,365
512634,Quarto charmoso no canto do Leme,2513249,Elizabeth,,Leme,-22.96133,-43.16868,Private room,250,1,22,2017-11-25,0.22,2,179
514424,"Lovely Apartament  in Lapa, RJ",2528930,Ana Paula Sciammarella,,Santa Teresa,-22.9142,-43.18123,Entire home/apt,150,10,4,2013-01-12,0.04,2,318
514889,Extremely Calm 2 bdr apt. in Copaca,2535917,Nathalie,,Copacabana,-22.96791,-43.18863,Private room,1018,4,0,,,2,363
515144,Small room with privacy,2536988,Celeste,,Botafogo,-22.95402,-43.19331,Private room,60,4,53,2019-03-11,0.57,2,363
515317,incredible overlooking the Cristo,2538035,Nathalia,,Jardim Botânico,-22.96099,-43.20921,Entire home/apt,450,1,0,,,2,365
519097,"IPANEMA  Private Bath, Beach, Metro",2554622,Maria José,,Ipanema,-22.98653,-43.19572,Private room,200,2,222,2021-01-04,2.11,1,87
519542,"Luxury Oceanview in Rio, Barra da Tijuca",2555939,Antonio,,Barra da Tijuca,-23.01106,-43.32761,Entire home/apt,500,2,14,2020-09-02,0.57,1,313
519865,"Apartament, lateral view from  sea",533666,Sandra Valéria,,Copacabana,-22.96385,-43.18007,Entire home/apt,230,3,67,2020-01-11,0.62,1,364
523503,"STUDIO with GREAT VIEW! Guesthouse ""CASA 48""",406989,Casa 48 Guesthouse,,Santa Teresa,-22.92868,-43.19448,Private room,91,1,56,2019-03-03,0.70,6,108
527221,Um quarto na Praia da Barra!,2590921,Anna,,Gardênia Azul,-22.95872,-43.35621,Entire home/apt,900,1,0,,,1,362
528329,"STUDIO IN COPACABANA, RIO",2595823,Vitor,,Copacabana,-22.96558,-43.1778,Private room,436,2,1,2019-10-06,0.05,1,365
528389,Quiet 1 bedroom apartment at Rio,2596229,Sydney,,Gávea,-22.97318,-43.22614,Entire home/apt,130,4,5,2019-12-23,0.27,1,362
528558,Great space in  IPANEMA! RECENTLY UPDATED FEB.17!!,1663702,Maria Luisa,,Ipanema,-22.98346,-43.19993,Entire home/apt,500,4,8,2016-05-07,0.10,1,363
528951,Stylish Artistic Apartment Ipanema,2598673,Fabian,,Ipanema,-22.9856,-43.19892,Entire home/apt,520,2,121,2021-06-19,2.06,1,51
530753,"6pers,1 block from Copacabana beach",2397123,Camila,,Copacabana,-22.97825,-43.18941,Entire home/apt,250,3,42,2015-12-30,0.44,1,338
536931,PRIME APARTMENT IN IPANEMA BEACH,338919,Charles,,Ipanema,-22.98583,-43.19577,Entire home/apt,255,2,213,2021-02-23,2.11,1,278
537390,Guest room in Santa Tereza!,2527334,Miguel,,Laranjeiras,-22.92865,-43.19301,Private room,60,2,79,2017-04-11,0.76,1,352
538034,Leblon Luxury Apart Hotel Superb!!!,2643038,Neusa Equipe Ar E Terra,,Leblon,-22.98224,-43.21673,Entire home/apt,417,3,7,2014-07-01,0.28,4,216
540421,Duplex penthouse near the beach,2655983,Claudia,,Copacabana,-22.97034,-43.18662,Entire home/apt,600,5,3,2020-02-14,0.05,5,365
545007,House in the middle of nature,2502969,Grupo,,Cosme Velho,-22.94428,-43.20513,Entire home/apt,240,5,63,2021-03-21,0.61,3,349
547967,QUARTOS PARA ESTUDANTES NO RECREIO,1760830,Raiane,,Barra da Tijuca,-23.01545,-43.44626,Private room,120,15,1,2015-09-10,0.01,3,365
547968,Rio for Summer and Carnival,1760830,Raiane,,Barra da Tijuca,-23.0106,-43.4389,Private room,120,4,0,,,3,365
548154,Large house - Paraty/RJ,2694627,Ricardo,,Taquara,-22.90574,-43.40871,Private room,120,1,0,,,4,365
548156,Suite Aconchegante - Paraty / RJ,2694627,Ricardo,,Taquara,-22.90611,-43.40917,Private room,200,3,0,,,4,365
548163,Quarto Aconchegante - Paraty / RJ,2694627,Ricardo,,Taquara,-22.90579,-43.40743,Private room,250,1,0,,,4,365
548170,Suite Aconchegante - Paraty / RJ,2694627,Ricardo,,Taquara,-22.90634,-43.40683,Private room,200,1,0,,,4,365
555606,Amazing 2 Bdr - 2 steps from Subway of Botafogo,2704494,Marcio,,Botafogo,-22.9492,-43.18457,Entire home/apt,131,2,215,2021-06-20,2.05,3,349
561102,URCA 2 Bed Apt in Great Location,687759,Adriana,,Botafogo,-22.95426,-43.17443,Entire home/apt,511,3,3,2019-01-02,0.07,2,365
566927,Heart of Copacabana Beach Front,2788574,Teresa,,Copacabana,-22.97029,-43.18395,Private room,350,2,146,2020-02-09,1.63,2,361
567300,"Copacabana oceanview, room for 02 ]",1167383,Eduardo,,Copacabana,-22.96534,-43.17647,Private room,809,1,6,2016-08-13,0.06,4,365
